Format Version,1.23,Take Name,Werikson_IC_Gesto_B,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 02.21.22.268 ,Total Frames in Take,1595,Total Exported Frames,1595,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right,Gesture:Teste1,Gesture:Teste1,Gesture:Teste1
,ID,"67186D7C94E311EC6E30FC7E4D48E899","67186D7C94E311EC6E30FC7E4D48E899","67186D7C94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1324,5.516667,0.103124,1.715723,-0.108304,0.265938,1.109631,-0.039697,-0.057137,1.015615,-0.043979,,,
1325,5.520833,0.102707,1.715667,-0.108180,0.269098,1.105079,-0.039562,-0.060866,1.013486,-0.044736,,,
1326,5.525000,0.102508,1.715606,-0.108057,0.271076,1.101778,-0.040982,-0.063210,1.011199,-0.046020,,,
1327,5.529167,0.102300,1.715541,-0.107946,0.310505,1.078566,-0.044414,-0.065174,1.009122,-0.047553,,,
1328,5.533333,0.102038,1.715520,-0.107621,0.314107,1.073478,-0.045209,-0.068143,1.007413,-0.048806,,,
1329,5.537500,0.101520,1.715466,-0.107295,0.314954,1.069892,-0.045438,-0.070977,1.005412,-0.050334,,,
1330,5.541667,0.101294,1.715314,-0.107346,0.315412,1.067696,-0.045931,-0.072986,1.002843,-0.052174,,,
1331,5.545833,0.101045,1.715250,-0.107232,0.319879,1.062802,-0.047287,-0.074305,0.999995,-0.054050,,,
1332,5.550000,0.100362,1.715393,-0.106996,0.319895,1.060632,-0.047481,-0.076281,0.997393,-0.055579,,,
1333,5.554167,0.099919,1.715025,-0.106866,0.322147,1.056643,-0.048958,-0.080019,0.995599,-0.056566,,,
1334,5.558333,0.099662,1.714977,-0.106746,0.324513,1.053153,-0.049972,-0.084120,0.994198,-0.057451,,,
1335,5.562500,0.099402,1.715011,-0.106710,0.326860,1.049557,-0.050708,-0.086494,0.992260,-0.058946,,,
1336,5.566667,0.099085,1.714953,-0.106605,0.329072,1.045357,-0.051627,-0.088385,0.989986,-0.060819,,,
1337,5.570833,0.098306,1.714580,-0.106302,0.331482,1.042169,-0.052507,-0.091338,0.987717,-0.062509,,,
1338,5.575000,0.097974,1.714533,-0.106187,0.333723,1.038806,-0.053722,-0.094279,0.985380,-0.064300,,,
1339,5.579167,0.097390,1.714386,-0.105792,0.335515,1.035668,-0.054967,-0.096387,0.983138,-0.066189,,,
1340,5.583333,0.097046,1.714319,-0.105691,0.339274,1.030965,-0.056447,-0.098722,0.981098,-0.067873,,,
1341,5.587500,0.096731,1.714414,-0.105433,0.342277,1.026841,-0.057550,-0.102125,0.979202,-0.069207,,,
1342,5.591667,0.095958,1.714425,-0.105668,0.342556,1.024863,-0.058042,-0.106317,0.977441,-0.070281,,,
1343,5.595833,0.095117,1.714092,-0.105691,0.346543,1.020704,-0.059584,-0.108942,0.975286,-0.072064,,,
1344,5.600000,0.094791,1.714043,-0.105617,0.340807,1.021017,-0.058240,-0.109998,0.972758,-0.074524,,,
1345,5.604167,0.094149,1.713993,-0.105336,0.339895,1.018955,-0.058303,-0.113994,0.970825,-0.075597,,,
1346,5.608333,0.093881,1.713871,-0.105218,0.345632,1.013735,-0.060378,-0.116839,0.968737,-0.077591,,,
1347,5.612500,0.093523,1.713835,-0.105124,0.353526,1.007741,-0.063258,-0.120387,0.967107,-0.078916,,,
1348,5.616667,0.092823,1.713871,-0.105055,0.359082,1.003355,-0.065736,-0.123557,0.965298,-0.080554,,,
1349,5.620833,0.092599,1.713611,-0.104896,0.361970,1.000569,-0.067611,-0.126175,0.963220,-0.082630,,,
1350,5.625000,0.091811,1.713718,-0.104822,0.363796,0.997262,-0.068719,-0.128547,0.961002,-0.084858,,,
1351,5.629167,0.091570,1.713451,-0.104700,0.367271,0.994223,-0.070012,-0.130982,0.958775,-0.086952,,,
1352,5.633333,0.091005,1.713312,-0.104552,0.370093,0.991144,-0.071989,-0.133551,0.956588,-0.088886,,,
1353,5.637500,0.090303,1.713131,-0.104430,0.372805,0.988363,-0.073782,-0.136065,0.954296,-0.090743,,,
1354,5.641667,0.089787,1.712782,-0.104361,0.375330,0.985830,-0.075257,-0.138677,0.952058,-0.092639,,,
1355,5.645833,0.089402,1.712744,-0.104073,0.377718,0.983028,-0.076492,-0.141390,0.949898,-0.094593,,,
1356,5.650000,0.089032,1.712667,-0.103983,0.380055,0.979919,-0.077633,-0.144656,0.948605,-0.096605,,,
1357,5.654167,0.088663,1.712606,-0.103894,0.382209,0.977243,-0.079032,-0.148327,0.948098,-0.098615,,,
1358,5.658333,0.087855,1.712577,-0.103857,0.384388,0.975404,-0.081050,-0.151895,0.947080,-0.100472,,,
1359,5.662500,0.087090,1.712591,-0.103845,0.386148,0.971920,-0.081813,-0.155160,0.945274,-0.102189,,,
1360,5.666667,0.086805,1.712615,-0.103807,0.388384,0.969573,-0.082573,-0.157980,0.943031,-0.104015,,,
1361,5.670833,0.086452,1.712566,-0.103694,0.391189,0.967923,-0.084775,-0.160213,0.940704,-0.106197,,,
1362,5.675000,0.086105,1.712504,-0.103611,0.394089,0.965831,-0.088425,-0.161717,0.938644,-0.108986,,,
1363,5.679167,0.085462,1.712080,-0.103594,0.396305,0.962122,-0.088153,-0.162808,0.936836,-0.112161,,,
1364,5.683333,0.084907,1.711812,-0.103502,0.397458,0.956888,-0.081790,-0.163696,0.935261,-0.115701,,,
1365,5.687500,0.084540,1.711774,-0.103394,0.397781,0.959352,-0.089731,-0.165967,0.933836,-0.118504,,,
1366,5.691667,0.084271,1.711808,-0.103348,0.400019,0.957652,-0.091342,-0.169411,0.932605,-0.120038,,,
1367,5.695833,0.083793,1.711702,-0.103032,0.404993,0.953440,-0.093185,-0.172746,0.931302,-0.120858,,,
1368,5.700000,0.083456,1.711705,-0.102718,0.409598,0.948662,-0.094363,-0.175212,0.929891,-0.124109,,,
1369,5.704167,0.082809,1.711749,-0.102610,0.411101,0.945830,-0.094647,-0.176330,0.928349,-0.131140,,,
1370,5.708333,0.082307,1.711819,-0.102083,0.413672,0.943977,-0.096850,-0.178249,0.926941,-0.135070,,,
1371,5.712500,0.082037,1.711772,-0.101968,0.416378,0.942372,-0.098501,-0.181672,0.925885,-0.134552,,,
1372,5.716667,0.081798,1.711823,-0.101869,0.418991,0.940841,-0.100003,-0.185798,0.925049,-0.132688,,,
1373,5.720833,0.081589,1.711698,-0.101728,0.421343,0.938546,-0.102128,-0.187039,0.923705,-0.139054,,,
1374,5.725000,0.081063,1.711662,-0.101438,0.423692,0.936457,-0.104506,-0.191350,0.923407,-0.136777,,,
1375,5.729167,0.080439,1.711723,-0.101332,0.426183,0.934820,-0.106602,-0.193235,0.920846,-0.143672,,,
1376,5.733333,0.080022,1.711419,-0.101226,0.428819,0.933428,-0.108164,-0.195390,0.920205,-0.145620,,,
1377,5.737500,0.079768,1.711381,-0.101078,0.431106,0.932107,-0.110807,-0.197525,0.919489,-0.145989,,,
1378,5.741667,0.079505,1.711336,-0.100937,0.432826,0.930387,-0.115207,-0.200125,0.918558,-0.149687,,,
1379,5.745833,0.078907,1.710933,-0.100983,0.434800,0.928880,-0.118284,-0.202662,0.917795,-0.152010,,,
1380,5.750000,0.078678,1.711039,-0.100758,0.437770,0.927949,-0.117740,-0.204667,0.917393,-0.153477,,,
1381,5.754167,0.078448,1.710866,-0.100569,0.440867,0.926172,-0.119841,-0.206825,0.916890,-0.155838,,,
1382,5.758333,0.078017,1.710849,-0.100410,0.442976,0.925121,-0.122138,-0.209108,0.915944,-0.158051,,,
1383,5.762500,0.077498,1.710895,-0.100089,0.445067,0.923982,-0.124434,-0.211170,0.915750,-0.160115,,,
1384,5.766667,0.077294,1.710867,-0.099936,0.446884,0.922938,-0.126769,-0.213268,0.915330,-0.162316,,,
1385,5.770833,0.077052,1.710836,-0.099753,0.449137,0.923070,-0.127219,-0.214947,0.914943,-0.163774,,,
1386,5.775000,0.076778,1.710867,-0.099355,0.451116,0.922306,-0.129869,-0.216536,0.914820,-0.164854,,,
1387,5.779167,0.076635,1.710773,-0.099304,0.452973,0.921924,-0.131695,-0.218511,0.914357,-0.166981,,,
1388,5.783333,0.076529,1.710685,-0.099134,0.454602,0.921026,-0.134020,-0.220576,0.914281,-0.169384,,,
1389,5.787500,0.076289,1.710676,-0.098775,0.455732,0.919636,-0.137392,-0.221930,0.914058,-0.171101,,,
1390,5.791667,0.076064,1.710654,-0.098631,0.457375,0.919325,-0.138819,-0.223782,0.913968,-0.173287,,,
1391,5.795833,0.075546,1.710727,-0.098500,0.458825,0.918869,-0.141518,-0.225403,0.913870,-0.175367,,,
1392,5.800000,0.075041,1.710702,-0.098164,0.460751,0.918845,-0.142768,-0.226466,0.913300,-0.176789,,,
1393,5.804167,0.074850,1.710676,-0.098004,0.461608,0.917695,-0.146924,-0.228464,0.913768,-0.179311,,,
1394,5.808333,0.074512,1.710351,-0.097951,0.463555,0.918031,-0.146561,-0.229960,0.913590,-0.181467,,,
1395,5.812500,0.074086,1.710582,-0.097621,0.465019,0.917376,-0.148685,-0.230792,0.912974,-0.182768,,,
1396,5.816667,0.073898,1.710570,-0.097464,0.466419,0.917512,-0.150754,-0.230762,0.913077,-0.184782,,,
1397,5.820833,0.073843,1.710572,-0.097344,0.466875,0.916058,-0.154437,-0.233848,0.913437,-0.187554,,,
1398,5.825000,0.073647,1.710560,-0.097205,0.467937,0.916185,-0.154254,-0.235124,0.913209,-0.189672,,,
1399,5.829167,0.073457,1.710494,-0.096795,0.469655,0.915921,-0.158496,-0.234064,0.913164,-0.190663,,,
1400,5.833333,0.072876,1.710603,-0.096467,0.470579,0.915948,-0.158241,-0.237219,0.913533,-0.193568,,,
1401,5.837500,0.072675,1.710590,-0.096330,0.472476,0.916541,-0.158787,-0.239078,0.915487,-0.196738,,,
1402,5.841667,0.072197,1.710581,-0.095996,0.472682,0.915276,-0.162378,-0.239672,0.915604,-0.198560,,,
1403,5.845833,0.071824,1.710234,-0.095861,0.473707,0.915427,-0.164182,-0.240045,0.913518,-0.199358,,,
1404,5.850000,0.071639,1.710216,-0.095729,0.474544,0.915386,-0.166072,-0.241538,0.913059,-0.201342,,,
1405,5.854167,0.071432,1.710199,-0.095592,0.475285,0.915176,-0.167287,-0.242363,0.912824,-0.203546,,,
1406,5.858333,0.071250,1.710185,-0.095477,0.476118,0.914988,-0.167744,-0.242418,0.915549,-0.206010,,,
1407,5.862500,0.071187,1.710098,-0.095343,0.477074,0.914719,-0.171314,-0.244508,0.914398,-0.206644,,,
1408,5.866667,0.071002,1.710109,-0.095222,0.477571,0.914112,-0.173423,-0.243728,0.915907,-0.209457,,,
1409,5.870833,0.070822,1.710078,-0.095122,0.478234,0.914129,-0.174865,-0.244405,0.915953,-0.211609,,,
1410,5.875000,0.070273,1.710169,-0.095028,0.478974,0.914468,-0.176359,-0.244700,0.915833,-0.213041,,,
1411,5.879167,0.070061,1.710171,-0.094706,0.479640,0.914182,-0.178743,-0.245519,0.916240,-0.214932,,,
1412,5.883333,0.069629,1.710261,-0.094454,0.479980,0.914026,-0.180420,-0.245748,0.916295,-0.216518,,,
1413,5.887500,0.069458,1.710259,-0.094341,0.480427,0.913955,-0.181867,-0.246239,0.916294,-0.218346,,,
1414,5.891667,0.069241,1.709849,-0.094433,0.480753,0.914179,-0.182993,-0.246399,0.916333,-0.219885,,,
1415,5.895833,0.069217,1.710005,-0.094179,0.481241,0.914300,-0.184483,-0.246706,0.916531,-0.221468,,,
1416,5.900000,0.069038,1.710013,-0.094082,0.481785,0.913787,-0.186505,-0.246936,0.916632,-0.223075,,,
1417,5.904167,0.069001,1.709933,-0.093970,0.481876,0.913693,-0.187887,-0.246940,0.916479,-0.224661,,,
1418,5.908333,0.068858,1.709940,-0.093611,0.482316,0.913890,-0.188951,-0.247080,0.916657,-0.226232,,,
1419,5.912500,0.068488,1.710165,-0.093423,0.482573,0.913850,-0.190642,-0.247315,0.917143,-0.227751,,,
1420,5.916667,0.067816,1.709995,-0.093399,0.482976,0.913697,-0.192142,-0.247377,0.917401,-0.229181,,,
1421,5.920833,0.067678,1.709983,-0.093333,0.483173,0.913767,-0.193151,-0.247264,0.917367,-0.230555,,,
1422,5.925000,0.067512,1.709992,-0.093256,0.483281,0.913561,-0.194478,-0.250401,0.909998,-0.232284,,,
1423,5.929167,0.067360,1.709987,-0.093181,0.483404,0.913390,-0.196481,-0.250596,0.910016,-0.233232,,,
1424,5.933333,0.067199,1.709987,-0.093128,0.483520,0.913478,-0.197436,-0.248564,0.914041,-0.234593,,,
1425,5.937500,0.066757,1.709985,-0.092857,0.483537,0.913532,-0.198587,-0.247246,0.914684,-0.237147,,,
1426,5.941667,0.066596,1.709986,-0.092799,0.484121,0.911931,-0.200946,-0.247258,0.914859,-0.238352,,,
1427,5.945833,0.066461,1.709991,-0.092745,0.484440,0.914922,-0.200723,-0.249652,0.909642,-0.238542,,,
1428,5.950000,0.066376,1.709959,-0.092454,0.483613,0.912931,-0.202899,-0.249221,0.909656,-0.239482,,,
1429,5.954167,0.066235,1.709967,-0.092396,0.483521,0.912984,-0.203621,-0.248846,0.910671,-0.240495,,,
1430,5.958333,0.066077,1.709974,-0.092359,0.483402,0.912704,-0.204975,-0.247632,0.912441,-0.241991,,,
1431,5.962500,0.065936,1.709990,-0.092304,0.483701,0.911503,-0.206367,-0.245525,0.913966,-0.243896,,,
1432,5.966667,0.065470,1.710084,-0.092271,0.483705,0.911143,-0.207662,-0.245032,0.914651,-0.244837,,,
1433,5.970833,0.065332,1.710101,-0.092227,0.482582,0.914210,-0.206412,-0.245062,0.914813,-0.246471,,,
1434,5.975000,0.065195,1.710112,-0.092186,0.482644,0.912223,-0.209285,-0.245484,0.913719,-0.246603,,,
1435,5.979167,0.065052,1.710136,-0.092149,0.481125,0.911968,-0.208670,-0.244991,0.912944,-0.247172,,,
1436,5.983333,0.064928,1.710148,-0.092090,0.482419,0.912018,-0.210928,-0.243191,0.913745,-0.249682,,,
1437,5.987500,0.064778,1.710163,-0.092051,0.482156,0.912075,-0.211538,-0.243080,0.913726,-0.249926,,,
1438,5.991667,0.064731,1.710088,-0.092128,0.482305,0.910742,-0.213195,-0.242678,0.913578,-0.250580,,,
1439,5.995833,0.064595,1.710093,-0.092092,0.482178,0.910402,-0.214253,-0.241958,0.913534,-0.251754,,,
1440,6.000000,0.064469,1.710099,-0.092055,0.480662,0.909931,-0.213605,-0.241027,0.912619,-0.252854,,,
1441,6.004167,0.063780,1.710359,-0.092218,0.481471,0.910313,-0.215843,-0.240624,0.912498,-0.253426,,,
1442,6.008333,0.063656,1.710371,-0.092186,0.481232,0.910252,-0.216356,-0.240344,0.912374,-0.253535,,,
1443,6.012500,0.063506,1.710388,-0.092163,0.480752,0.910066,-0.217251,-0.239547,0.912310,-0.254634,,,
1444,6.016667,0.063120,1.710407,-0.091943,0.480376,0.910040,-0.217958,-0.239224,0.912076,-0.254967,,,
1445,6.020833,0.062935,1.709886,-0.091761,0.479565,0.911161,-0.217546,-0.238745,0.911956,-0.255454,,,
1446,6.025000,0.062465,1.709977,-0.091756,0.479809,0.909914,-0.218813,-0.237249,0.911642,-0.257008,,,
1447,6.029167,0.062425,1.710538,-0.091887,0.479204,0.909900,-0.219078,-0.236952,0.911757,-0.257160,,,
1448,6.033333,0.062102,1.710210,-0.091866,0.478890,0.909808,-0.219455,-0.235919,0.911820,-0.258165,,,
1449,6.037500,0.061985,1.710202,-0.091842,0.478513,0.909272,-0.220626,-0.235556,0.911554,-0.258388,,,
1450,6.041667,0.061873,1.710223,-0.091820,0.478100,0.909307,-0.220938,-0.235024,0.911365,-0.258771,,,
1451,6.045833,0.061795,1.710323,-0.091874,0.477724,0.909202,-0.221227,-0.234492,0.911172,-0.259113,,,
1452,6.050000,0.061680,1.710332,-0.091849,0.477207,0.909219,-0.221452,-0.233291,0.910294,-0.260100,,,
1453,6.054167,0.061543,1.710334,-0.091833,0.475239,0.908331,-0.220571,-0.232887,0.910339,-0.260113,,,
1454,6.058333,0.061417,1.710358,-0.091808,0.475973,0.908391,-0.222381,-0.232326,0.910136,-0.260406,,,
1455,6.062500,0.061284,1.710363,-0.091794,0.475544,0.908255,-0.222575,-0.231751,0.909926,-0.260653,,,
1456,6.066667,0.061147,1.710366,-0.091784,0.475084,0.908127,-0.222744,-0.231185,0.909729,-0.260898,,,
1457,6.070833,0.061120,1.710309,-0.091730,0.474386,0.907886,-0.223288,-0.230280,0.909634,-0.261613,,,
1458,6.075000,0.061007,1.710303,-0.091743,0.473684,0.907712,-0.223444,-0.228985,0.908801,-0.261860,,,
1459,6.079167,0.060870,1.710321,-0.091715,0.472972,0.907715,-0.223376,-0.228427,0.908621,-0.262019,,,
1460,6.083333,0.060760,1.710319,-0.091696,0.472495,0.907597,-0.223427,-0.227514,0.908266,-0.262029,,,
1461,6.087500,0.060321,1.710404,-0.091693,0.472002,0.907473,-0.223470,-0.226926,0.907845,-0.261970,,,
1462,6.091667,0.060179,1.710412,-0.091678,0.471264,0.907281,-0.223531,-0.226103,0.907805,-0.262148,,,
1463,6.095833,0.060080,1.710411,-0.091669,0.470664,0.907375,-0.223734,-0.225507,0.907612,-0.262234,,,
1464,6.100000,0.059945,1.710399,-0.091646,0.469985,0.906711,-0.223649,-0.224376,0.906971,-0.262710,,,
1465,6.104167,0.059768,1.710020,-0.091749,0.469356,0.906751,-0.223532,-0.223790,0.906800,-0.262769,,,
1466,6.108333,0.059633,1.710024,-0.091723,0.468501,0.906522,-0.223754,-0.222816,0.906537,-0.262687,,,
1467,6.112500,0.058875,1.709952,-0.091504,0.467782,0.906350,-0.223710,-0.221641,0.906750,-0.262942,,,
1468,6.116667,0.058765,1.709957,-0.091501,0.467283,0.906261,-0.223605,-0.221049,0.906563,-0.262924,,,
1469,6.120833,0.058627,1.709939,-0.091483,0.466757,0.906177,-0.223467,-0.220452,0.906376,-0.262917,,,
1470,6.125000,0.058493,1.709924,-0.091478,0.465087,0.906159,-0.221816,-0.219089,0.905611,-0.263766,,,
1471,6.129167,0.058460,1.709842,-0.091444,0.465640,0.906053,-0.222781,-0.218554,0.905619,-0.263456,,,
1472,6.133333,0.058336,1.709827,-0.091447,0.464759,0.905960,-0.222382,-0.217670,0.905125,-0.262571,,,
1473,6.137500,0.057799,1.709878,-0.091752,0.464226,0.905860,-0.222180,-0.216861,0.905092,-0.262577,,,
1474,6.141667,0.057683,1.709858,-0.091756,0.463488,0.905379,-0.222059,-0.216246,0.904896,-0.262493,,,
1475,6.145833,0.057221,1.709942,-0.091771,0.462947,0.905289,-0.221826,-0.215667,0.904698,-0.262393,,,
1476,6.150000,0.057107,1.709924,-0.091783,0.462061,0.905143,-0.221496,-0.213791,0.905367,-0.262364,,,
1477,6.154167,0.056985,1.709923,-0.091782,0.461497,0.905205,-0.220912,-0.213545,0.903588,-0.262677,,,
1478,6.158333,0.056869,1.709892,-0.091788,0.460831,0.905293,-0.220550,-0.212732,0.903446,-0.262087,,,
1479,6.162500,0.056708,1.709881,-0.091792,0.460169,0.905282,-0.220285,-0.212115,0.903232,-0.261916,,,
1480,6.166667,0.056582,1.709862,-0.091808,0.459480,0.905208,-0.219840,-0.211538,0.903055,-0.261746,,,
1481,6.170833,0.056463,1.709843,-0.091803,0.458595,0.905316,-0.219084,-0.210416,0.902869,-0.261618,,,
1482,6.175000,0.056317,1.709822,-0.091821,0.458075,0.905148,-0.218872,-0.210521,0.901792,-0.259923,,,
1483,6.179167,0.056207,1.709803,-0.091836,0.457478,0.905249,-0.218640,-0.209629,0.901699,-0.259810,,,
1484,6.183333,0.056217,1.709807,-0.091874,0.456579,0.904524,-0.217874,-0.207567,0.903142,-0.260665,,,
1485,6.187500,0.056074,1.709786,-0.091889,0.455751,0.904569,-0.217214,-0.207815,0.900607,-0.259725,,,
1486,6.191667,0.055944,1.709762,-0.091900,0.455158,0.904565,-0.216786,-0.207084,0.900628,-0.259355,,,
1487,6.195833,0.055828,1.709751,-0.091917,0.454471,0.904556,-0.216231,-0.206295,0.900379,-0.258925,,,
1488,6.200000,0.055694,1.709708,-0.091939,0.453777,0.904617,-0.215851,-0.204899,0.900930,-0.259665,,,
1489,6.204167,0.055679,1.709790,-0.091988,0.452832,0.904838,-0.215045,-0.205099,0.899994,-0.258201,,,
1490,6.208333,0.055228,1.709858,-0.092004,0.452216,0.904834,-0.214550,-0.204298,0.899652,-0.257620,,,
1491,6.212500,0.055122,1.709850,-0.092035,0.450998,0.906054,-0.213086,-0.203365,0.899387,-0.257255,,,
1492,6.216667,0.054822,1.709561,-0.092071,0.450381,0.906086,-0.212379,-0.202711,0.899049,-0.256915,,,
1493,6.220833,0.054374,1.709417,-0.091907,0.449590,0.906264,-0.212017,-0.201818,0.899002,-0.256470,,,
1494,6.225000,0.054226,1.708872,-0.091760,0.448990,0.905870,-0.211551,-0.200928,0.898429,-0.256868,,,
1495,6.229167,0.053962,1.709058,-0.091957,0.448212,0.906025,-0.210724,-0.199647,0.897183,-0.256193,,,
1496,6.233333,0.053442,1.709103,-0.092300,0.447491,0.906057,-0.209624,-0.198981,0.897076,-0.255686,,,
1497,6.237500,0.053322,1.709080,-0.092334,0.446733,0.906041,-0.209062,-0.198391,0.896897,-0.255395,,,
1498,6.241667,0.053267,1.709184,-0.092342,0.445720,0.906189,-0.208450,-0.197661,0.896747,-0.254917,,,
1499,6.245833,0.053170,1.708990,-0.092369,0.445106,0.906056,-0.208100,-0.197065,0.896621,-0.254616,,,
1500,6.250000,0.053127,1.709167,-0.092686,0.444514,0.906142,-0.207313,-0.196362,0.896334,-0.253859,,,
1501,6.254167,0.053003,1.709148,-0.092735,0.443860,0.906152,-0.206643,-0.195871,0.896237,-0.253563,,,
1502,6.258333,0.052880,1.709135,-0.092774,0.443044,0.906269,-0.206036,-0.195023,0.895975,-0.253180,,,
1503,6.262500,0.052754,1.709126,-0.092823,0.442483,0.906838,-0.204816,-0.194513,0.895828,-0.252861,,,
1504,6.266667,0.052634,1.709118,-0.092858,0.441791,0.906711,-0.204333,-0.193678,0.895771,-0.252354,,,
1505,6.270833,0.052145,1.709094,-0.092819,0.441285,0.906610,-0.203364,-0.193126,0.895695,-0.252087,,,
1506,6.275000,0.052008,1.709096,-0.092864,0.440672,0.906943,-0.202886,-0.192714,0.895515,-0.251515,,,
1507,6.279167,0.051737,1.709241,-0.092914,0.439871,0.906980,-0.202198,-0.192039,0.895280,-0.250920,,,
1508,6.283333,0.051615,1.709243,-0.092941,0.439325,0.907156,-0.201493,-0.191482,0.894735,-0.250996,,,
1509,6.287500,0.050860,1.709096,-0.093071,0.438773,0.907519,-0.200646,-0.190811,0.894639,-0.250503,,,
1510,6.291667,0.050871,1.709135,-0.093260,0.438162,0.907626,-0.199748,-0.190233,0.894622,-0.250034,,,
1511,6.295833,0.050641,1.709175,-0.093251,0.437574,0.907834,-0.199094,-0.189696,0.894472,-0.249239,,,
1512,6.300000,0.050522,1.709169,-0.093298,0.436896,0.907893,-0.198469,-0.189280,0.894333,-0.248899,,,
1513,6.304167,0.050471,1.709109,-0.093506,0.436116,0.907728,-0.197488,-0.188875,0.894193,-0.248557,,,
1514,6.308333,0.051020,1.709223,-0.093508,0.435547,0.908228,-0.196373,-0.188307,0.894053,-0.248023,,,
1515,6.312500,0.050909,1.709213,-0.093552,0.434911,0.908321,-0.195704,-0.187716,0.893856,-0.247729,,,
1516,6.316667,0.050342,1.709264,-0.093903,0.434446,0.908447,-0.195110,-0.187270,0.893759,-0.246971,,,
1517,6.320833,0.050217,1.709263,-0.093961,0.433248,0.908105,-0.193553,-0.186813,0.893771,-0.246633,,,
1518,6.325000,0.049780,1.709347,-0.094029,0.433420,0.908920,-0.192772,-0.186407,0.893574,-0.246290,,,
1519,6.329167,0.049480,1.709077,-0.094077,0.432904,0.909097,-0.192226,-0.186048,0.893466,-0.245947,,,
1520,6.333333,0.048731,1.708969,-0.094185,0.431447,0.909190,-0.190529,-0.185557,0.893331,-0.245399,,,
1521,6.337500,0.048594,1.708974,-0.094240,0.431749,0.909306,-0.190851,-0.185061,0.893257,-0.244685,,,
1522,6.341667,0.048465,1.708964,-0.094293,0.430071,0.908947,-0.189003,-0.184162,0.893862,-0.244215,,,
1523,6.345833,0.048338,1.708961,-0.094346,0.431050,0.910143,-0.188855,-0.183849,0.893783,-0.243883,,,
1524,6.350000,0.048207,1.708956,-0.094384,0.429658,0.910091,-0.187511,-0.183520,0.893584,-0.243491,,,
1525,6.354167,0.048075,1.708944,-0.094435,0.429906,0.910438,-0.187364,-0.183266,0.893539,-0.243183,,,
1526,6.358333,0.047971,1.708709,-0.094530,0.429775,0.909106,-0.189871,-0.183331,0.892724,-0.242897,,,
1527,6.362500,0.047851,1.708698,-0.094571,0.428995,0.910532,-0.186255,-0.182910,0.892696,-0.242213,,,
1528,6.366667,0.047525,1.708867,-0.095014,0.428584,0.911125,-0.185079,-0.182664,0.892623,-0.241916,,,
1529,6.370833,0.048191,1.708932,-0.095030,0.428149,0.911140,-0.184438,-0.182384,0.892476,-0.241608,,,
1530,6.375000,0.048052,1.708934,-0.095083,0.427761,0.911558,-0.183684,-0.182132,0.892403,-0.241314,,,
1531,6.379167,0.047220,1.708933,-0.094975,0.427161,0.911764,-0.183140,-0.181886,0.892332,-0.241016,,,
1532,6.383333,0.046430,1.708763,-0.094992,0.426785,0.911747,-0.182472,-0.181060,0.893013,-0.240508,,,
1533,6.387500,0.046012,1.708824,-0.095388,0.426432,0.912329,-0.181202,-0.180710,0.892904,-0.239901,,,
1534,6.391667,0.045848,1.708819,-0.095450,0.426134,0.912463,-0.180646,-0.180211,0.892826,-0.239365,,,
1535,6.395833,0.045616,1.708945,-0.095523,0.425802,0.912655,-0.180096,-0.180088,0.892791,-0.239028,,,
1536,6.400000,0.045471,1.708941,-0.095575,0.425306,0.912848,-0.179205,-0.179950,0.892786,-0.238802,,,
1537,6.404167,0.045326,1.708929,-0.095634,0.425189,0.913093,-0.178466,-0.179779,0.892734,-0.238529,,,
1538,6.408333,0.045196,1.708925,-0.095893,0.424840,0.913016,-0.178168,-0.179610,0.892673,-0.238274,,,
1539,6.412500,0.044830,1.708844,-0.096044,0.424538,0.913185,-0.177442,-0.179451,0.892628,-0.238017,,,
1540,6.416667,0.044685,1.708842,-0.096105,0.424334,0.913262,-0.176966,-0.179261,0.892630,-0.237826,,,
1541,6.420833,0.044679,1.708905,-0.096123,0.423762,0.913812,-0.175886,-0.178969,0.892524,-0.237181,,,
1542,6.425000,0.044485,1.708432,-0.095970,0.423386,0.914072,-0.175145,-0.178891,0.892466,-0.236874,,,
1543,6.429167,0.044094,1.708520,-0.096062,0.423079,0.913985,-0.174885,-0.178683,0.892418,-0.236454,,,
1544,6.433333,0.043942,1.708511,-0.096110,0.422890,0.914049,-0.174428,-0.178485,0.892266,-0.236241,,,
1545,6.437500,0.043721,1.708696,-0.096354,0.422772,0.914215,-0.173473,-0.178379,0.892219,-0.236019,,,
